score_mode,target_assistant_turn,source_assistant_turn,samples,token_count_sum,candidate_tokens_sum,kept_tokens_sum,heavy_kept_tokens_sum,weighted_kept_fraction,weighted_heavy_kept_fraction,reactivated_as_heavy_rate
role_decay,27,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,27,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,27,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,27,24,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,27,25,4.0,198.0,168.0,144.0,114.0,0.7272727272727273,0.6785714285714286,0.5
role_decay,28,1,4.0,152.0,144.0,22.0,14.0,0.14473684210526316,0.09722222222222222,0.0
role_decay,28,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,20,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,24,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,25,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,28,26,4.0,212.0,168.0,158.0,114.0,0.7452830188679245,0.6785714285714286,0.5
role_decay,29,1,4.0,152.0,144.0,22.0,14.0,0.14473684210526316,0.09722222222222222,0.0
role_decay,29,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,20,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,24,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,25,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,26,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,29,27,4.0,198.0,169.0,143.0,114.0,0.7222222222222222,0.6745562130177515,0.5
role_decay,30,1,4.0,152.0,144.0,22.0,14.0,0.14473684210526316,0.09722222222222222,0.0
role_decay,30,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,20,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,24,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,25,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,26,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,27,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,30,28,4.0,213.0,169.0,158.0,114.0,0.7417840375586855,0.6745562130177515,0.5
role_decay,31,1,4.0,152.0,144.0,22.0,14.0,0.14473684210526316,0.09722222222222222,0.0
role_decay,31,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,20,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,24,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,25,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,26,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,27,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,28,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,31,29,4.0,198.0,168.0,144.0,114.0,0.7272727272727273,0.6785714285714286,0.5
role_decay,32,1,4.0,152.0,144.0,22.0,14.0,0.14473684210526316,0.09722222222222222,0.0
role_decay,32,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,20,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,24,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,25,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,26,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,27,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,28,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,29,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,32,30,4.0,212.0,168.0,158.0,114.0,0.7452830188679245,0.6785714285714286,0.5
role_decay,33,1,4.0,152.0,144.0,22.0,14.0,0.14473684210526316,0.09722222222222222,0.0
role_decay,33,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,20,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,24,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,25,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,26,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,27,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,28,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,29,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,30,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,33,31,4.0,198.0,169.0,143.0,114.0,0.7222222222222222,0.6745562130177515,0.5
role_decay,34,1,4.0,152.0,144.0,22.0,14.0,0.14473684210526316,0.09722222222222222,0.0
role_decay,34,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,20,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,24,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,25,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,26,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,27,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,28,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,29,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,30,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,31,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,34,32,4.0,213.0,169.0,158.0,114.0,0.7417840375586855,0.6745562130177515,0.5
role_decay,35,1,4.0,152.0,144.0,22.0,14.0,0.14473684210526316,0.09722222222222222,0.0
role_decay,35,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,20,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,24,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,25,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,26,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,27,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,28,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,29,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,30,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,31,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,32,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,35,33,4.0,198.0,168.0,144.0,114.0,0.7272727272727273,0.6785714285714286,0.5
role_decay,36,1,4.0,152.0,144.0,22.0,14.0,0.14473684210526316,0.09722222222222222,0.0
role_decay,36,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,20,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,24,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,25,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,26,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,27,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,28,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,29,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,30,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,31,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,32,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,33,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,36,34,4.0,212.0,168.0,158.0,114.0,0.7452830188679245,0.6785714285714286,0.5
role_decay,37,1,4.0,152.0,144.0,22.0,14.0,0.14473684210526316,0.09722222222222222,0.0
role_decay,37,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,20,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,24,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,25,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,26,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,27,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,28,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,29,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,30,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,31,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,32,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,33,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,34,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,37,35,4.0,198.0,169.0,143.0,114.0,0.7222222222222222,0.6745562130177515,0.5
role_decay,38,1,4.0,152.0,144.0,22.0,14.0,0.14473684210526316,0.09722222222222222,0.0
role_decay,38,2,4.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,3,4.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,4,4.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,5,4.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,6,4.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,7,4.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,8,4.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,9,4.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,10,4.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,11,4.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,12,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,13,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,14,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,15,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,16,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,17,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,18,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,19,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,20,4.0,213.0,213.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,21,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,22,4.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0
role_decay,38,23,4.0,198.0,198.0,0.0,0.0,0.0,0.0,0.0
